building_id,mean_temp,std_temp,pct_above_18,pct_below_15
1953,14.005261,6.261151,31.499182,56.022192
1956,14.831041,6.490851,36.711712,51.321321
1965,13.328295,6.721807,28.865717,62.021024
1966,13.265473,6.814177,28.933789,62.498791
1968,14.801913,6.823328,35.920819,53.555537
1972,14.658743,6.781691,36.755168,53.461593
1973,14.086016,6.565640,34.616787,54.973910
1974,14.660964,6.590475,36.163806,53.102192
1975,16.068597,6.808204,47.809100,42.624464
1976,15.281901,6.727788,41.350906,47.171489
1977,16.101285,6.612329,47.117474,42.474864
1978,15.664309,6.670025,43.264533,46.207795
1979,19.517120,5.795737,68.054595,23.169607
1980,14.290386,6.905781,35.688831,54.825249
1981,14.355821,6.916924,37.014991,53.134402
1982,14.806670,6.700386,37.250690,52.678761
1983,19.025230,6.288455,64.273595,27.710358
1984,12.427452,6.694577,25.752932,64.400653
1986,15.260949,6.905268,41.495625,47.046482
1988,14.546323,6.797928,36.360040,51.393237
1989,15.114244,6.714072,39.591731,48.147312
1990,13.445494,6.486750,28.463593,59.601506
1991,14.621994,6.760950,37.005536,51.867563
1992,11.070832,6.657680,20.891040,72.793064
1993,8.649639,5.461972,10.237038,85.975024
1994,14.764091,6.300923,37.526742,49.768866
1996,12.835815,6.297182,25.820412,64.606338
2000,15.959015,7.024233,45.313864,45.457674
2001,15.803409,7.024855,44.693217,46.236941
2002,16.059688,7.040223,46.090868,45.383682
2003,16.693277,7.591490,51.604684,41.514103
2005,15.831125,6.992556,44.484036,46.485414
2006,15.470650,6.998598,41.764587,49.316240
2007,16.855121,6.954226,51.529221,39.647845
2008,16.186360,7.780350,49.124057,44.253982
201,17.866152,6.476213,56.017923,32.641667
2018,15.995112,6.305527,42.914818,43.420047
2019,15.957365,6.304679,42.729312,43.710908
202,13.760615,6.598560,31.005518,58.138745
2023,15.879318,6.304751,42.215775,44.520714
2024,16.177153,6.624948,46.816773,42.655640
203,12.941791,6.560740,26.923008,64.119363
2030,11.414391,6.101935,19.358768,72.582509
2038,16.519811,6.661047,48.748512,40.905176
2039,12.726697,6.276021,23.996090,66.157147
2041,15.735815,6.617720,43.957432,45.676418
2049,15.585113,6.539365,42.917672,46.491973
2057,14.908638,7.042760,37.943700,52.809161
2058,15.662979,6.931887,42.629928,47.615908
2059,14.585558,6.818064,36.217772,53.524404
2060,14.356835,6.936878,35.243294,55.284304
2061,13.353393,7.166112,32.179011,59.788166
2069,15.030376,6.978950,40.444340,49.951900
2070,13.235056,7.442732,32.457312,60.145994
2071,13.439498,7.003501,31.221095,60.530890
2072,12.955145,6.853079,28.541750,62.728421
2073,14.478993,6.860552,35.779225,54.502510
2075,16.801177,6.868938,50.774765,39.763295
2077,12.476571,7.349349,29.306170,62.651821
2097,14.262415,7.198207,36.507350,55.536677
2103,11.355815,6.261423,20.217501,71.454971
2112,15.420435,6.533476,40.081441,46.905534
2113,15.329430,6.569262,39.931776,47.961490
2114,11.600298,6.527063,23.154223,68.673021
2118,15.434703,6.473970,39.789441,47.445286
2122,15.566071,6.588783,40.233257,46.096353
2123,15.137838,6.758883,39.314129,49.515406
2127,14.605305,6.490657,34.661214,52.811446
2128,18.638415,5.956137,62.454626,26.414183
2130,10.860687,6.488284,19.619022,72.852500
2134,13.556284,7.366239,34.809877,58.014276
2136,12.868693,6.412936,27.658363,61.384552
2137,13.550881,7.595043,34.959582,57.670915
2139,14.516237,7.092054,37.332020,53.936289
2140,14.843427,7.217319,39.456951,52.081339
2141,15.099347,7.281351,41.088512,50.428538
2142,10.131340,5.603353,12.943410,78.803625
2143,14.843357,7.261275,39.606945,52.005423
2144,14.456433,7.380293,37.964329,54.465462
2145,14.809190,7.273799,39.613603,52.175462
2146,10.011156,5.605371,12.908386,79.177399
2147,14.696784,7.160241,38.614471,52.691244
2148,14.460786,7.195636,37.211164,54.604978
2149,14.178983,7.177023,36.060380,55.429873
2155,16.561294,6.419606,47.826859,39.950843
2156,12.617061,6.410134,24.841270,65.005039
2160,14.402622,6.673286,36.213512,53.698090
2161,12.098055,6.826156,25.842876,65.938354
2162,14.289800,6.417022,34.314617,54.313771
2165,13.519889,7.076638,31.929758,59.818696
2166,14.823943,6.958505,38.318948,52.004969
2171,14.081301,7.141890,34.549173,57.143439
2172,14.975782,6.755332,38.691395,50.982328
2173,14.628796,6.845535,36.289960,53.503358
2174,14.179813,6.618534,33.362096,56.187659
2175,15.730383,6.959522,44.646120,45.827750
2177,13.808738,6.247702,29.417812,59.534250
2179,17.134082,6.705334,52.611894,37.322001
2180,17.226632,6.990025,54.262477,37.306598
2181,16.502074,7.068029,49.631792,41.743707
2184,17.274201,6.734157,54.369634,35.906638
2185,17.251603,7.191530,54.023639,38.513913
2189,12.947861,6.474360,28.188651,62.866487
2190,12.144612,6.453397,23.920034,68.415486
2194,11.413832,6.330042,21.612202,71.468312
2195,17.007568,6.948206,52.802135,38.429279
2196,17.007395,6.904667,52.452145,38.423265
22206,13.527763,6.889465,34.886605,56.108889
22211,15.691204,7.328383,45.585607,46.723895
22212,11.466699,6.779234,23.018394,70.164487
2224,12.395733,6.842707,25.436503,67.615940
2226,12.007325,7.037136,24.669234,68.402368
2227,15.507662,6.678746,41.409574,47.847787
2228,13.360002,6.706336,28.656093,61.477651
223,15.366245,6.905507,41.833331,48.368500
2230,11.994767,7.052646,24.770160,68.260315
2231,15.655743,6.647550,42.247349,47.173251
22328,19.066840,6.974523,67.189406,26.698534
22330,18.695390,6.789927,63.424533,29.026586
22331,17.891029,7.045010,57.979860,34.169182
22333,17.387014,6.791755,54.688252,35.577518
22334,13.721251,7.855972,37.631366,55.596146
22335,15.718841,7.063841,44.293705,46.406002
22336,16.968476,7.251161,53.141209,39.088287
22337,16.958314,7.248501,53.038408,39.140872
22338,16.989483,7.223877,53.137805,39.011109
22339,15.343483,6.976727,41.911341,47.879617
22340,16.634038,7.284640,51.280481,39.849547
22341,12.725236,6.881484,26.227717,65.420165
22342,15.289199,6.530053,40.772579,48.252448
2236,12.916736,6.288678,24.684937,62.998916
2238,11.917343,7.011819,24.166502,68.989001
22381,17.031354,6.882988,52.380306,38.309262
22383,16.262664,7.030606,48.595115,41.642408
22386,15.569050,7.046759,44.042943,45.914960
2239,13.514186,5.816875,26.901464,59.268502
22435,14.695126,6.846278,38.379281,51.613049
22437,13.502100,6.157227,27.859389,59.482550
22439,13.126121,6.068214,25.055636,61.487616
2244,10.198689,5.856412,14.799870,79.072444
2245,10.323048,5.887061,15.492527,78.019490
2246,8.801699,5.886565,12.495450,83.293241
2247,9.888784,5.941407,14.525383,79.772178
2248,17.535274,6.715253,55.431720,35.385822
22483,17.505534,6.515436,55.652452,34.673108
22485,16.462236,6.954654,47.855458,40.688725
22486,16.209286,7.050073,46.256410,42.573937
2249,15.921779,6.738255,45.567053,44.368405
22492,17.874899,7.074983,57.454480,34.434315
2253,16.816726,6.741726,50.502088,39.686713
2258,17.820363,6.744560,57.468728,33.777396
2260,17.217942,6.945527,54.251111,37.166159
2265,17.821632,6.793291,57.658375,33.982027
2266,17.031650,6.186132,50.734308,36.835459
2268,16.772863,6.994628,51.478863,39.641947
2269,16.890829,7.007871,52.176809,39.078942
2270,17.372866,6.733771,54.621268,36.329055
22728,11.949882,6.149815,21.460675,68.114229
22730,12.325130,6.166562,23.347681,65.535060
22740,11.645004,5.998465,19.795379,71.064274
22751,13.672396,6.416370,29.904114,58.902980
2276,15.601094,7.325454,43.681816,47.370210
22768,12.344511,6.208347,23.698809,65.210953
2277,16.200490,7.610812,48.451429,43.417755
22784,11.953268,6.160833,22.052456,67.884218
2280,15.427869,7.060827,43.625443,47.320560
22804,12.314057,7.171336,27.551980,65.356352
2281,15.121031,7.574783,41.985321,49.528023
2282,13.929805,7.741709,36.347095,56.731868
22825,11.949666,6.987683,25.675100,67.363342
22838,14.652319,6.882754,38.461909,51.665143
2284,14.644977,7.830105,40.691625,52.795059
22844,15.152781,7.263971,40.925045,52.158517
2285,12.017433,6.244115,21.879135,69.649945
22855,15.712603,7.280840,44.580779,47.831584
2286,10.351648,5.945279,15.449653,78.113953
22866,14.939892,7.415156,40.729394,52.507244
2288,12.349894,6.458140,24.188394,67.954796
22886,15.042666,7.135493,40.151172,52.379242
2291,15.435172,6.106885,37.860852,50.701205
22922,14.590284,7.546365,39.443213,54.144986
22954,15.270887,6.403702,37.953496,49.198154
23,14.427872,7.169178,37.785304,53.592991
2300,11.730132,6.530103,22.164570,71.197807
2301,11.811857,6.510761,22.313315,70.934273
2303,10.606051,6.411184,18.569240,75.264526
2307,11.742415,6.499919,21.985582,71.393226
23079,14.401533,6.665628,35.051831,54.357291
23080,14.895281,6.684109,38.094166,51.272742
23087,13.801734,6.951460,34.303700,56.209989
2309,13.218371,6.110225,25.242815,64.243153
23091,11.530235,6.055705,19.128700,72.172708
23093,12.547588,6.655756,25.564804,64.868354
23099,13.962412,6.593729,32.540454,56.765967
2312,12.112196,6.293637,22.207265,70.640949
2314,11.978678,6.356397,21.322384,71.516821
23147,13.387660,6.238203,27.765483,61.484885
23150,13.121879,6.653741,27.519815,61.410493
23156,14.100641,6.896097,36.068720,53.829306
23181,13.169256,6.341842,27.402227,62.236894
23186,12.686786,6.672875,26.410890,62.841615
23193,14.281985,7.149380,37.545503,52.545503
2320,12.953929,5.995606,22.999866,68.240295
23203,11.386711,7.038278,24.476249,69.704293
2321,13.193607,6.145154,26.107395,62.742459
23213,12.978265,7.221487,30.587919,62.407183
23229,12.314616,7.386954,28.452205,65.052856
2323,11.378429,6.440864,20.560094,72.960989
23246,12.430902,7.399428,29.139726,64.618642
2326,13.398154,6.145661,26.066984,63.284633
23269,13.083314,7.163968,30.624023,62.017154
2327,16.904611,6.337194,50.849625,37.841251
23278,15.085947,7.137966,39.939486,51.033408
2330,16.510220,7.077383,49.702706,41.566140
23317,14.263519,6.495212,31.637199,57.701181
23341,14.263564,6.492867,31.421029,57.656730
23344,12.642539,5.959613,22.501712,64.077834
23383,12.694542,6.196164,25.498594,62.479939
23384,13.555016,6.389432,31.003581,57.333858
23395,15.188723,6.726853,41.109128,48.639661
23399,16.703943,6.715834,50.790159,39.676961
23409,16.989675,6.848890,50.901905,39.458495
23417,13.291652,6.377081,27.549577,61.225211
2342,19.263722,5.935681,68.271869,23.660135
2343,16.962146,6.951973,51.391453,39.696426
23435,14.567651,6.630792,35.662693,53.807035
23444,14.878646,6.749863,39.816492,50.440793
23448,12.933878,6.911613,29.065610,61.811212
23451,11.114725,6.219299,18.560534,74.128559
23461,10.680172,6.003858,15.655800,74.927912
23516,14.146543,6.870360,34.613557,55.345587
23517,13.976036,6.859386,34.010040,55.931113
23520,15.587335,6.964996,42.486972,47.890779
23522,16.544592,7.206127,49.634708,41.812081
23534,15.565814,6.964288,42.367286,47.998332
23536,16.536822,7.205079,49.603596,41.887842
23553,14.064796,6.767016,33.912841,55.562985
23556,13.912206,6.865293,33.870214,55.943321
23562,12.391411,6.855657,26.141005,65.585530
23566,11.834216,6.753207,23.667284,68.930557
23573,16.517929,7.133278,51.576611,40.307686
23585,17.200363,7.328736,54.776106,37.632042
23588,14.910579,6.304112,34.797935,52.404994
2359,16.800224,6.963749,49.633445,41.574797
23592,12.483448,6.900451,26.148643,66.305583
23593,15.093670,7.206273,41.665463,48.971045
23594,16.184317,6.905530,46.832510,43.583892
2361,14.939545,7.526058,42.039848,50.592445
2362,13.994317,6.969022,33.933785,56.709694
2363,14.798929,7.192394,39.824834,50.931964
2364,15.551348,7.120677,43.718746,46.768165
2365,14.774750,6.953348,38.788936,51.573653
2366,15.111619,7.301476,41.538450,49.479318
23674,14.240825,7.055726,35.320594,54.637091
23676,14.504486,7.389752,38.470247,53.763875
2368,15.388136,7.336974,43.507769,47.630044
2369,12.128440,6.983139,25.366945,67.745285
2371,14.192171,6.735488,34.715844,55.202886
23711,10.406910,6.658427,18.773100,75.543031
23712,10.281416,6.674656,18.526149,75.966110
23713,14.775200,7.322984,39.768340,52.656104
23714,14.099754,7.140658,36.710167,55.310722
23716,14.547078,7.225582,39.536135,52.652060
23717,14.407786,7.268832,37.510798,54.616129
23718,13.629463,7.681668,35.588460,58.527393
23720,13.148200,7.243080,31.387632,60.998909
2376,15.486414,6.541486,42.760867,46.241747
23768,16.513566,7.027255,48.942313,42.160517
23769,17.341538,6.961684,54.533890,37.057689
2377,13.326737,7.074620,31.933839,59.910261
23770,17.303058,6.971236,54.299118,37.327328
23797,14.958057,7.767954,42.353565,51.155579
23799,12.459086,7.048279,28.051510,64.714600
2381,11.394072,6.351918,20.208333,71.820402
2382,10.673655,6.014109,16.566969,76.461643
2383,10.759831,6.155981,17.559124,75.615874
2384,10.781377,6.136419,17.489831,75.444732
2385,11.422684,6.368563,20.352351,71.358967
2386,10.755681,6.193363,17.738054,75.723838
23865,12.647228,6.582946,26.625733,64.937229
2387,10.777530,6.178443,17.666822,75.578249
23871,14.769533,6.658391,37.506525,51.974943
2388,10.597483,5.996266,16.039347,76.876414
23887,12.783112,6.550845,26.919731,64.492825
2389,18.155742,6.723080,58.916196,32.927495
23901,12.674807,6.578077,26.694672,64.850710
2398,17.018267,6.304057,52.846895,36.015134
2401,19.044748,6.762516,66.325004,27.418406
24031,12.918325,6.558010,27.170389,64.033251
24033,12.433049,6.539108,25.232177,66.640840
2404,17.154707,6.293337,53.947740,34.668657
24042,12.300797,6.806786,25.404889,67.401324
24062,15.874929,7.082061,44.837182,46.309946
24083,17.141774,6.962888,52.930204,38.215698
24097,15.469920,6.977995,42.803438,47.860872
2410,18.926431,6.375848,65.297628,27.093463
24114,15.524541,6.990408,43.337249,47.460311
24131,17.275694,6.903834,54.171498,36.928963
24140,16.128223,6.983848,45.602552,44.910323
24143,16.062526,7.029495,45.378429,45.084049
24145,16.154187,6.985699,45.655233,44.854071
24153,15.002390,6.838461,39.062754,50.362357
24154,14.889372,6.803074,38.199244,51.519698
24155,14.843417,6.819512,38.002464,51.767270
2416,16.810545,6.825384,51.196621,39.599514
24173,15.018974,6.773437,38.737016,50.395901
24175,14.927159,6.806482,38.373087,51.107104
24177,15.578175,6.685539,41.851718,47.000732
2419,17.674491,6.676734,55.282680,36.071822
24199,15.095329,6.862859,40.178606,50.108999
24202,14.739913,6.739871,37.524099,52.643637
24204,15.255879,6.752548,40.788115,49.224630
24206,10.633555,6.020618,16.354603,77.441161
2422,16.603510,6.589019,49.752668,39.958696
24227,17.748510,6.665061,57.653061,33.626718
24240,15.020191,7.228991,40.030023,51.690256
24242,15.585045,7.132278,43.145017,47.997982
2425,16.366252,6.188252,47.335842,40.700208
24263,13.523997,8.142975,37.644437,56.623197
24264,13.728481,8.014392,37.812446,56.401738
2428,18.265466,6.832569,61.862084,30.990753
24288,11.218957,6.533231,21.397302,71.254141
24292,11.246629,6.540085,21.575508,71.015602
24301,14.897281,7.078993,39.894363,50.219688
24303,14.407721,6.764754,36.515337,52.855828
24313,15.447681,6.718651,42.119435,47.514538
24332,14.664300,6.968755,36.903219,53.835431
24334,13.499095,7.040711,31.244616,60.396231
24336,13.833172,7.088840,33.332479,58.048555
2434,15.181866,6.886688,41.287636,48.569229
24352,16.391646,6.979334,48.723450,42.151470
24363,16.044853,6.846045,47.267253,42.627866
24364,16.262367,7.055188,48.376227,42.097143
24365,12.489588,6.089872,22.587895,67.630174
24369,11.587943,6.803107,23.962696,67.875882
2437,18.054237,6.211422,59.315571,30.157663
24386,12.355160,7.196520,27.225038,66.635672
24395,14.152745,5.905819,30.250329,55.920173
2440,16.736355,6.715241,51.433478,38.331844
24413,14.635717,6.350561,35.444415,53.526274
2443,15.211048,6.622323,38.770208,49.476429
24452,16.342812,6.493255,46.949283,41.459877
2446,13.301254,6.688962,30.607448,59.898183
24466,16.020255,6.320014,44.033645,44.150106
24468,17.046246,6.239494,52.567960,36.086826
2447,11.165670,7.136782,24.337324,69.965711
24471,16.848776,6.027036,48.057357,39.717310
24472,18.016403,6.390558,58.265481,31.348518
24476,17.994393,6.418139,58.155185,31.511569
2448,13.644894,6.686292,31.931764,57.338497
2450,14.678636,6.493862,36.654124,52.131945
24501,19.101229,6.743608,65.371181,27.747408
24503,19.100208,6.749091,65.370071,27.774706
24504,18.306689,6.713938,61.032434,30.946006
24505,17.183031,6.660989,53.224794,36.493181
2451,14.759005,6.528194,35.793757,52.056248
24511,15.482814,6.961767,43.013426,47.635391
24514,14.143559,6.864681,34.883078,55.902595
2453,14.837077,6.495233,36.192568,51.985360
2454,15.115523,6.679072,38.790451,49.742891
24542,15.575941,6.884998,43.085978,46.898546
24549,16.599795,6.488424,49.313865,39.807221
2455,15.349852,6.505201,40.501516,48.136807
2456,15.167852,6.712781,39.021498,49.608510
24561,16.222638,6.904633,47.555252,42.434606
24564,17.788270,5.969285,57.601713,30.921682
2457,14.965154,6.521353,37.771235,51.105168
2459,14.745483,6.541332,35.775138,51.922780
2460,14.555033,6.990709,37.078375,54.147336
2461,12.532384,7.310181,30.104430,62.287443
2462,14.896694,6.938023,38.791436,52.267577
2463,15.236525,6.751053,39.597985,49.283089
24635,18.158451,6.765816,59.925018,31.928370
2464,15.367533,6.697607,40.107247,48.534929
2465,15.111589,6.757595,39.000702,49.949322
24654,12.486205,6.874789,27.017580,64.331598
2466,15.501197,6.343194,41.305310,46.766593
24679,13.980516,6.161375,29.076349,57.821413
2469,12.904527,7.164826,28.922403,63.155870
24694,14.060254,6.814261,33.723926,56.770080
24696,17.860208,6.244464,55.229405,34.356648
2470,10.261208,5.927057,15.206126,78.536389
2471,12.265498,6.335780,23.379872,68.092951
2474,12.762440,6.785913,27.136089,64.283907
2475,11.061788,6.411177,19.683588,73.700742
2476,12.909517,7.079037,29.425427,63.166186
24770,14.339420,7.152184,37.346524,53.993766
2479,11.920156,6.735658,23.504338,69.135530
24794,14.767859,7.149763,39.773634,51.026423
2480,10.451196,6.288292,17.551326,76.153403
2481,11.398260,6.381075,20.750861,71.841561
24812,12.413971,7.183223,28.229754,65.128657
24836,15.598507,7.433560,45.051869,46.966549
2484,12.347596,6.937010,26.074827,66.046582
2485,11.287931,6.565082,21.299929,71.449527
2486,16.164959,6.421955,44.639428,44.188279
24868,7.257455,5.065030,8.107750,89.767592
24869,8.226543,5.617343,10.291862,85.363268
2489,12.599851,6.611102,25.606803,65.339638
24890,15.132450,7.279717,41.810143,49.901154
24893,16.688370,6.635722,50.537166,39.515825
2490,11.182760,6.511534,20.304743,73.116566
2491,13.064114,6.032538,25.300712,64.949200
24919,14.906783,6.865936,38.759223,51.544419
24921,17.357941,7.009528,53.313554,37.930883
24927,18.464502,6.873849,60.917040,31.354908
2494,11.917429,6.750102,23.110315,69.042327
2495,11.035638,6.256463,18.880744,74.000956
2496,11.219686,6.578460,21.181408,71.644338
24966,17.469183,6.806805,55.559950,35.613933
24992,13.039781,6.859833,29.108336,60.575077
25,17.004073,6.781050,51.777704,38.642947
25000,14.045985,6.682005,33.459614,57.076483
2501,10.781489,6.790055,20.684153,73.258025
25010,10.858057,6.663717,20.750653,72.682371
25039,11.239727,6.764022,22.475820,70.569024
25048,12.935874,6.479105,26.790596,64.641733
2506,12.925222,6.673783,27.181752,63.646089
25070,13.567109,7.342755,33.800603,58.767916
25071,14.108587,7.313217,36.492601,54.612039
25095,13.776812,7.146279,34.349798,55.618515
25103,16.376841,6.728532,47.121562,41.640653
25104,13.415151,6.995712,32.063655,58.669642
25105,10.862770,6.317505,18.988165,74.745504
2511,18.145049,6.249640,59.445615,30.107001
25168,12.251634,6.239778,22.552637,68.143791
25184,11.296926,6.535452,21.693440,70.735623
25194,12.304472,7.055565,27.405298,65.106156
25208,10.334298,6.465713,17.860238,74.832316
25218,11.133033,6.465682,20.758110,71.988673
2522,13.447765,6.987108,32.703885,58.976209
25232,13.332055,6.082552,27.701298,58.788747
25233,13.383809,5.964937,27.287495,59.371184
25274,13.282684,6.060559,27.138549,59.143101
25276,13.464394,6.383171,29.619485,59.684083
25293,13.915152,6.604401,32.500914,57.004892
25296,13.308850,6.360358,28.583480,60.963042
25307,7.114265,4.426730,5.650411,91.483322
25320,7.164837,4.445616,5.751778,91.394650
25332,14.779340,7.167907,38.636965,51.562225
25344,15.254617,7.295796,40.792548,50.275922
25354,13.840947,7.145655,34.068266,57.617020
25367,16.211845,7.174964,46.770804,44.234516
25377,13.814538,7.123376,33.867193,57.800649
25378,17.772986,6.635687,58.345436,32.782454
2538,16.266699,6.639233,46.213205,43.219987
25383,16.744270,6.524643,48.693565,40.837642
2539,16.467121,6.845991,47.728200,42.500554
25395,17.756659,6.642219,58.212252,32.922326
25399,16.360564,6.767978,48.066449,42.431010
2540,15.056567,6.538827,36.290295,50.493404
2542,17.061434,7.272627,53.447055,38.245922
2543,16.003916,6.705849,46.323484,43.003120
25436,14.466366,7.293374,38.929811,52.481986
25438,17.298260,6.697055,53.597662,36.322879
2544,15.203345,6.691572,39.284191,49.437893
2545,14.059736,7.397334,37.054976,54.804548
25453,15.429117,7.100082,42.052383,48.099208
25458,15.002622,6.976666,39.933184,50.710743
2546,16.637441,6.985361,50.581270,40.603963
2547,16.818073,7.017185,51.729941,39.683776
25473,14.008554,6.848382,34.185968,56.173771
25475,13.698745,6.006428,27.605860,56.823339
25478,16.206059,6.744342,46.668383,43.668846
2548,15.264469,7.056376,41.547314,47.936706
25485,13.846247,6.457185,30.813753,58.749550
25487,14.593353,6.748994,36.582706,53.053396
25494,15.920081,6.431813,43.029402,43.327776
2550,11.483638,6.836424,23.495167,69.749561
25538,17.195580,6.483383,53.575579,36.067944
25585,15.375305,7.039713,41.594690,49.081072
25604,12.342565,6.262062,23.447324,67.306580
25605,15.926358,7.632120,45.291677,47.885760
25607,14.730293,6.916172,38.005627,51.495190
25672,12.414982,6.428386,23.774832,66.882587
25673,12.710932,6.531704,26.128032,64.636930
25676,13.048709,6.534421,27.154006,61.421158
25677,13.410086,6.488546,28.679921,58.480209
2568,10.517806,6.116434,17.241339,75.764807
2571,8.936542,5.853799,12.417213,82.952483
25711,11.114771,6.584185,20.427471,72.417738
25715,12.622519,6.532952,25.599807,65.320429
25734,14.202149,6.902197,34.698087,55.865609
25735,12.741471,6.514186,26.002119,64.605405
25739,13.828348,6.839007,32.998488,57.909408
2574,18.031065,6.286963,58.691523,29.955859
25740,13.798993,6.852031,32.929031,58.016695
25741,13.690746,6.814019,32.082693,58.587306
25749,13.802498,6.866947,33.028175,57.923605
25752,13.818717,6.829192,32.894668,57.996501
25754,13.815944,6.843782,32.967047,57.926264
25755,13.858791,6.757328,32.736331,57.610469
25769,13.538713,6.731708,31.274623,59.519620
25771,13.787384,6.854017,32.889692,58.039862
25773,13.789665,6.862793,32.960470,58.013721
25775,13.690657,6.805443,32.054722,58.607384
25801,13.836147,6.845528,33.095563,57.796601
25803,13.832156,6.835027,32.999726,57.892261
25806,13.843439,6.805641,32.896686,57.837955
25809,13.727355,6.773114,32.022837,58.608696
25812,17.741753,6.606609,55.071002,35.443866
25826,15.736280,7.621375,46.444316,44.954072
25838,16.510239,6.775433,50.519494,39.684941
25839,15.844102,6.645255,44.083306,45.066174
25859,16.490682,6.717103,48.688782,41.171236
25887,14.387059,7.706682,38.967877,53.858880
25891,17.002740,7.229686,52.242029,39.917392
25897,15.465645,7.252422,42.788782,48.983256
25898,12.992915,6.700538,28.214694,63.196521
25902,16.727066,6.545466,49.975135,39.046250
25903,10.969449,6.050802,16.607889,78.290991
25904,16.284347,7.184762,47.450386,44.359073
25908,12.532483,6.676807,26.924198,64.763612
25913,9.942534,6.278583,16.438626,77.688730
25918,16.580548,6.822310,48.565248,41.573165
25919,16.450452,7.528565,50.802570,42.245427
2592,12.916542,6.575030,27.408965,63.147759
25922,11.661296,6.808233,23.512886,69.171858
2593,14.317924,7.439206,38.576507,54.031821
25945,16.977351,6.745899,51.753154,38.511697
25947,16.962141,6.749617,51.643430,38.649848
2595,20.384510,5.569612,73.714406,17.603032
25959,16.978272,6.740571,51.734133,38.502245
25961,15.652218,6.648195,43.108623,46.171694
2597,12.003358,6.159570,21.815523,69.635150
25997,14.529600,7.078621,37.161023,54.061702
26,19.617725,5.857085,68.563311,22.560086
26002,14.546386,6.765168,37.386226,53.131680
26024,16.657138,6.892517,49.797826,41.252118
26026,16.627512,6.502830,48.630171,39.909498
26028,12.700055,7.707843,31.264490,63.212338
26042,17.330976,6.852663,53.859019,37.335233
26045,12.831143,6.986466,28.296350,62.932946
26047,12.791700,7.361806,30.623316,61.950212
26048,12.709896,6.903387,27.156055,63.760480
26049,12.678941,7.241644,29.449194,62.867248
26050,14.638371,6.737556,36.924438,53.207300
26062,14.944902,7.296054,41.006038,49.675130
26065,14.971535,7.049145,40.008963,50.245127
26069,14.929913,7.040066,39.711986,50.647717
26074,15.226694,7.162464,41.570675,49.081351
26079,13.733434,7.300604,34.610112,58.512058
26089,12.707446,6.266665,23.564328,67.445777
26092,12.345630,6.387494,22.867315,68.652804
26118,13.969791,7.216165,34.237142,57.301731
26154,13.755015,6.857196,32.307198,59.118516
26157,14.399408,6.819817,36.506026,54.626727
26166,14.385835,6.989644,36.563987,55.228354
26168,14.178788,7.171178,36.519267,55.373140
26170,15.408830,6.354960,40.996960,45.802747
26175,12.519875,6.996914,27.038978,64.720824
26184,12.581348,6.329515,26.592316,62.534816
26198,15.475529,6.348836,41.668981,45.357164
26209,13.993722,7.291281,36.421121,55.892130
26283,11.964062,6.640271,23.730218,68.745009
26465,10.206418,6.399800,17.590703,76.939714
26471,10.255508,6.459540,18.497101,75.876111
265,13.672178,7.105280,33.929152,57.838661
26503,10.193601,6.381646,17.470663,77.137357
26505,7.919809,5.030599,8.443912,87.929508
26521,15.405443,6.996374,42.916045,47.487844
2658,15.283760,7.289490,42.375732,48.829862
26593,15.134374,6.951412,41.159289,48.635563
266,15.085314,6.827582,40.094965,50.262257
26600,15.591239,6.738243,42.796610,46.519045
26601,15.959328,7.050379,45.779141,44.317348
2663,13.620697,7.076909,32.425189,59.491464
26636,13.216621,6.956716,30.756060,60.058928
26637,15.671067,6.418967,42.502392,45.973232
2665,13.017128,6.553200,28.375280,61.852502
26653,13.773850,7.218521,35.501316,55.371127
26668,16.105546,6.501064,46.147905,42.307395
2668,12.393470,6.592205,25.390220,64.804811
26693,15.203212,6.983738,41.733346,47.990490
267,15.222677,6.846503,40.554604,49.839095
2670,13.584380,7.218939,33.255083,59.158835
2671,17.051864,6.620755,50.846135,38.082916
26718,14.320333,6.869520,36.585012,53.745959
26721,15.018260,6.569422,37.650903,50.306386
26740,13.152386,7.323242,32.258855,60.078850
26741,14.338813,6.874364,36.685898,53.662943
2676,15.417934,7.411435,42.996426,48.645121
26768,10.559906,6.701416,20.235354,73.770116
2677,15.535097,7.157924,43.043254,47.838813
26770,10.174352,6.194583,16.611426,77.624544
2678,17.746418,6.682781,55.619155,33.951826
26790,13.343788,7.379009,32.626049,60.281700
26793,12.750097,7.242811,29.092575,64.235856
26798,12.659690,7.189419,28.464266,64.853228
268,14.187557,7.027202,36.099531,54.943981
26800,12.852228,7.028626,28.881267,63.379116
26837,16.564714,7.264242,51.086267,40.633855
26838,16.484538,6.917642,48.708757,41.980429
2684,15.684644,6.885407,44.053790,45.857092
26844,15.498440,7.074387,42.095173,48.455835
26846,15.619358,7.154199,42.854649,47.955728
26848,15.679302,7.020643,42.842016,47.257365
26849,15.627438,7.155294,42.912892,47.837246
2685,15.066878,6.983453,40.822974,49.523568
26857,15.239485,7.054253,41.012652,49.335432
26858,15.723431,7.026545,43.691311,46.591872
26870,15.706873,7.096653,44.133340,46.745548
26873,15.707978,7.040723,43.647073,46.573813
26880,16.571443,7.253461,51.041171,40.677041
26882,16.516794,6.895512,48.797346,41.818397
26892,15.572215,7.137882,42.530559,48.325091
26907,16.709087,6.842713,49.924585,40.490320
